date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:34:14	33385/33385	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC437A1155F8EC	https://github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_FormControl_FormControl_js-f17f2abffb7f.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_FormControl_FormControl_js-f17f2abffb7f.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:14	9263/9263	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC2EAEEF5490AF	https://github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_ActionMenu_ActionMenu_js-eaf74522e470.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_ActionMenu_ActionMenu_js-eaf74522e470.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:14	9203/9203	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC32EDB64771CB	https://github.githubassets.com/assets/vendors-node_modules_github_catalyst_lib_index_js-node_modules_github_hydro-analytics-client_-4da1df-9de8d527f925.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_github_catalyst_lib_index_js-node_modules_github_hydro-analytics-client_-4da1df-9de8d527f925.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:15	8876/8876	---M-Z	200	added ('OK')	application/javascript	etag:0x8DBFCCC7AFAE6D5	https://github.githubassets.com/assets/vendors-node_modules_react-router-dom_dist_index_js-3b41341d50fe.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_react-router-dom_dist_index_js-3b41341d50fe.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:15	14255/14255	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC2895F938FBED	https://github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_PageLayout_PageLayout_js-5a4a31c01bca.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_PageLayout_PageLayout_js-5a4a31c01bca.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:15	16959/16959	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC381ED46A2496	https://github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_ConfirmationDialog_ConfirmationDialog_js-8ab472e2f924.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_ConfirmationDialog_ConfirmationDialog_js-8ab472e2f924.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:15	11358/11358	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC446DF783517E	https://github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_Dialog_js-node_modules_primer_react_lib-esm_TabNav_-8321f5-2969c7508f3a.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_Dialog_js-node_modules_primer_react_lib-esm_TabNav_-8321f5-2969c7508f3a.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:16	16792/16792	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC2895F934BAEC	https://github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_TreeView_TreeView_js-4d087b8e0c8a.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_TreeView_TreeView_js-4d087b8e0c8a.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:16	18355/18355	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC49D6EE70AB88	https://github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_AvatarStack_AvatarStack_js-node_modules_primer_reac-e8df95-53b8f38a33de.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_AvatarStack_AvatarStack_js-node_modules_primer_reac-e8df95-53b8f38a33de.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:16	25084/25084	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC4F6C0678615D	https://github.githubassets.com/assets/vendors-node_modules_github_mini-throttle_dist_index_js-node_modules_primer_react_lib-esm_Bre-b2e46d-c8ac19da4b57.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_github_mini-throttle_dist_index_js-node_modules_primer_react_lib-esm_Bre-b2e46d-c8ac19da4b57.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:16	6904/6904	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC4DCD0F8BE6E7	https://github.githubassets.com/assets/ui_packages_react-core_create-browser-history_ts-ui_packages_react-core_AppContextProvider_ts-809ab9-5bc018b15303.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/ui_packages_react-core_create-browser-history_ts-ui_packages_react-core_AppContextProvider_ts-809ab9-5bc018b15303.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:17	19165/19165	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC4F1D78659A4D	https://github.githubassets.com/assets/ui_packages_react-core_register-app_ts-ab5db40dd360.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/ui_packages_react-core_register-app_ts-ab5db40dd360.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:17	17342/17342	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC4E7A9503B3A3	https://github.githubassets.com/assets/ui_packages_paths_index_ts-8a9f668f1de0.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/ui_packages_paths_index_ts-8a9f668f1de0.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:17	18129/18129	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC348B9980FBA0	https://github.githubassets.com/assets/ui_packages_ref-selector_RefSelector_tsx-dbbdef4348e2.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/ui_packages_ref-selector_RefSelector_tsx-dbbdef4348e2.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:17	12634/12634	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC483B692070CF	https://github.githubassets.com/assets/ui_packages_commit-attribution_index_ts-ui_packages_commit-checks-status_index_ts-ui_packages-a73d65-239b92c64d22.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/ui_packages_commit-attribution_index_ts-ui_packages_commit-checks-status_index_ts-ui_packages-a73d65-239b92c64d22.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:17	71505/71505	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC4D2AC6172487	https://github.githubassets.com/assets/app_assets_modules_react-shared_hooks_use-canonical-object_ts-ui_packages_code-view-shared_ho-3e492a-cde4692d0c71.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/app_assets_modules_react-shared_hooks_use-canonical-object_ts-ui_packages_code-view-shared_ho-3e492a-cde4692d0c71.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:18	16485/16485	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC42B111F56264	https://github.githubassets.com/assets/app_assets_modules_github_blob-anchor_ts-app_assets_modules_github_filter-sort_ts-app_assets_-e50ab6-fd8396d2490b.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/app_assets_modules_github_blob-anchor_ts-app_assets_modules_github_filter-sort_ts-app_assets_-e50ab6-fd8396d2490b.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:18	282108/282108	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC526970FE10FA	https://github.githubassets.com/assets/react-code-view-0e42b0970878.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/react-code-view-0e42b0970878.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:19	633/633	---M-Z	200	added ('OK')	text/css	etag:0x8DC484DE009DECE	https://github.githubassets.com/assets/react-code-view.959fb0b61e6a1de773e7.module.css	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/react-code-view.959fb0b61e6a1de773e7.module.css	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:19	33270/33270	---M--	200	added ('OK')	image/png	etag:%22660b3ac7-81f6%22	https://github.com/fluidicon.png	C:/Mes%20Sites%20Web/qr3/github.com/fluidicon.png	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:19	958/958	---M--	200	added ('OK')	image/png	etag:0x8DBD0F6A5D47312	https://github.githubassets.com/favicons/favicon.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/favicons/favicon.png	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:19	31796/31796	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC4F6C06A83C5C	https://github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_Button_IconButton_js-node_modules_primer_react_lib--73d4d2-7feb4a337fc8.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_primer_react_lib-esm_Button_IconButton_js-node_modules_primer_react_lib--73d4d2-7feb4a337fc8.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:19	30050/30050	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC4F4F1A377D10	https://github.githubassets.com/assets/keyboard-shortcuts-dialog-07cc3a6b6201.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/keyboard-shortcuts-dialog-07cc3a6b6201.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:20	14726/14726	---M-Z	200	added ('OK')	application/javascript	etag:0x8DBD4BAB41F03C7	https://github.githubassets.com/assets/vendors-node_modules_github_remote-form_dist_index_js-node_modules_delegated-events_dist_inde-94fd67-99519581d0f8.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_github_remote-form_dist_index_js-node_modules_delegated-events_dist_inde-94fd67-99519581d0f8.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:20	12037/12037	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC483273BA584E	https://github.githubassets.com/assets/sessions-694c8423e347.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/sessions-694c8423e347.js	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:21	39268/39268	---MCZ	200	added ('OK')	text/html	etag:W/%22c45098349507e4a41da0be12a2b0b261%22	https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fblob%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js	C:/Mes%20Sites%20Web/qr3/github.com/login69f7.html	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:22	162152/162152	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Apr%202024%2023:34:22%20GMT	https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/%22/_esi/rails_csrf_token_form_hidden?r=zX4g71jysgFHcSTXldby%2FnShMNBUxcp6UV94moaVw87P%2FYZcm%2FaO1nuzVAThfdjTU9OJ90KZG8pXmRamQPTYebEIDiQM4ONpQoFTMy5m5b0Oph%2BdKMC6909N6IrUfOXy93CZW89yIAwBohSc%2FfCqz7urxvsls3IZ8U9tfQEGE1ia3bRyzXRZ5UQm0QYApRXVjGfdL2hdJyrVSbwoVtKpgbnSuYE%2BcmKNkCmcyJjYwo1Ap%2Fc%2Fy1%2BAh9HZGrTIRWA4qaYQhrM1QGNkHomp%2BQvCDkCKOK4o9ZSTpK9aVKqejTMri2ii2o33wNVON8ksCyvbAzXi1XLQvSJLQ94Mi1sLfbZOv4hAL3G%2Bu5dccIOMWiUAXdWTUvmVAtdMLr2MPew3bEaf2vHDy%2F9enRpemYp1lk9s8lXeXtKXKOLixOoXbbUnzqW0K%2FrO7v%2B87eEAY1o5aZlTshJOm5nvdd2k6jLP9r27kg4Fr4S8tZXDxEWbIJUJCn9%2BM45vDmNMkzw062RGJiKrEscgVsSsVwrrnyz7zG1Ib9jNeNuBiINF%2FBBYMFWa%2FtGJ%2FTtckubjx%2BBj%2BC0DNG66%2BMcD%2FMZzDyyIsf5BY8oRCa4YYIGk9rq%2BJMp9IkYZriW7T56aC0mh--YgkAZpy3EsayVCPT--%2FbeFizxH53G46sw0RkBJGQ%3D%3D%22	C:/Mes%20Sites%20Web/qr3/github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/_/_esi/rails_csrf_token_form_hidden.c4ecde.delayed	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:23	153255/153255	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Apr%202024%2023:34:23%20GMT	https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/document.getElementById(`input_${i}`).src	C:/Mes%20Sites%20Web/qr3/github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/document.getElementById(`input_${i}`).c5.delayed	(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:23	2389/2389	---M--	200	added ('OK')	image/gif	etag:0x8DBD0F6A152EC48	https://github.githubassets.com/assets/octocat-spinner-16px-EAF2F5-8b50b1cd56db.gif	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/octocat-spinner-16px-EAF2F5-8b50b1cd56db.gif	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:24	2672/2672	---M--	200	added ('OK')	image/gif	etag:0x8DBD0F6A154236A	https://github.githubassets.com/assets/octocat-spinner-32-EAF2F5-ada8eb30dd92.gif	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/octocat-spinner-32-EAF2F5-ada8eb30dd92.gif	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:24	194/194	---M--	200	added ('OK')	image/svg+xml	etag:0x8DBD0F6A1FB1922	https://github.githubassets.com/assets/progressive-disclosure-line-7908f33fc4c6.svg	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/progressive-disclosure-line-7908f33fc4c6.svg	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:24	194/194	---M--	200	added ('OK')	image/svg+xml	etag:0x8DBD0F6A1FBDB95	https://github.githubassets.com/assets/progressive-disclosure-line-dark-b31a1fc5e932.svg	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/progressive-disclosure-line-dark-b31a1fc5e932.svg	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:24	90/90	---M--	200	added ('OK')	image/png	etag:0x8DBD0F69A88F620	https://github.githubassets.com/assets/background-yellowhatch-v3-ffd8c31a935a.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/background-yellowhatch-v3-ffd8c31a935a.png	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:25	3454/3454	---M--	200	added ('OK')	image/svg+xml	etag:0x8DBD0F6A154E5E2	https://github.githubassets.com/assets/octocat-spinner-darkmode-621ec25df5e9.svg	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/octocat-spinner-darkmode-621ec25df5e9.svg	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:25	3456/3456	---M--	200	added ('OK')	image/svg+xml	etag:0x8DBD0F6A155A857	https://github.githubassets.com/assets/octocat-spinner-lightmode-3ac6fd33ead5.svg	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/octocat-spinner-lightmode-3ac6fd33ead5.svg	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:25	2398/2398	---M--	200	added ('OK')	image/gif	etag:0x8DBD0F6A15643E5	https://github.githubassets.com/assets/octocat-spinner-16px-52b21dd0a90e.gif	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/octocat-spinner-16px-52b21dd0a90e.gif	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:25	195/195	---M--	200	added ('OK')	image/png	etag:0x8DBD0F6A377F605	https://github.githubassets.com/assets/success-efd72f97e9d5.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/success-efd72f97e9d5.png	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:25	218/218	---M--	200	added ('OK')	image/png	etag:0x8DBD0F69D7F0A6E	https://github.githubassets.com/assets/error-27e08d342a06.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/error-27e08d342a06.png	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:26	2308/2308	---M--	200	added ('OK')	image/gif	etag:0x8DBD0F6A152EC48	https://github.githubassets.com/assets/octocat-spinner-32-36e32e38816e.gif	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/octocat-spinner-32-36e32e38816e.gif	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:26	314/314	---M--	200	added ('OK')	image/png	etag:0x8DBD0F6A377815E	https://github.githubassets.com/assets/success@2x-99bbc9812c4f.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/success@2x-99bbc9812c4f.png	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:26	358/358	---M--	200	added ('OK')	image/png	etag:0x8DBD0F69D7F7F1C	https://github.githubassets.com/assets/error@2x-92d4bca0a053.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/error@2x-92d4bca0a053.png	(from https://github.githubassets.com/assets/global-6d852ff5d319.css)
00:34:26	7884/7884	---M--	200	added ('OK')	image/gif	etag:0x8DBD0F6A154E5E2	https://github.githubassets.com/assets/octocat-spinner-64-5a4957be9e70.gif	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/octocat-spinner-64-5a4957be9e70.gif	(from https://github.githubassets.com/assets/github-19c85be4af9c.css)
00:34:27	3191/3191	---M--	200	added ('OK')	image/svg+xml	etag:0x8DBD448DD3605F5	https://github.githubassets.com/assets/rules-promo-banner-light-mobile-915fa9def8af.svg	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/rules-promo-banner-light-mobile-915fa9def8af.svg	(from https://github.githubassets.com/assets/github-19c85be4af9c.css)
00:34:27	50437/50437	---M--	200	added ('OK')	image/svg+xml	etag:0x8DBD4E00A0BCFCE	https://github.githubassets.com/assets/rules-promo-banner-light-f2faab0aacee.svg	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/rules-promo-banner-light-f2faab0aacee.svg	(from https://github.githubassets.com/assets/github-19c85be4af9c.css)
00:34:27	3171/3171	---M--	200	added ('OK')	image/svg+xml	etag:0x8DBD448DD405AA3	https://github.githubassets.com/assets/rules-promo-banner-dark-mobile-907c0c4a458d.svg	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/rules-promo-banner-dark-mobile-907c0c4a458d.svg	(from https://github.githubassets.com/assets/github-19c85be4af9c.css)
00:34:27	123806/123806	---M--	200	added ('OK')	image/svg+xml	etag:0x8DBD4E00A1120FC	https://github.githubassets.com/assets/rules-promo-banner-dark-51278c312ec0.svg	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/rules-promo-banner-dark-51278c312ec0.svg	(from https://github.githubassets.com/assets/github-19c85be4af9c.css)
00:34:27	49/49	---M--	200	added ('OK')	image/gif	etag:0x8DBD0F6A3CF9E5A	https://github.githubassets.com/assets/trans_bg-b507cc0d0e5d.gif	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/trans_bg-b507cc0d0e5d.gif	(from https://github.githubassets.com/assets/github-19c85be4af9c.css)
00:34:28	11527/11527	---M--	200	added ('OK')	image/gif	etag:0x8DBD0F6A1561D01	https://github.githubassets.com/assets/octocat-spinner-128-9d4bc3602169.gif	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/octocat-spinner-128-9d4bc3602169.gif	(from https://github.githubassets.com/assets/github-19c85be4af9c.css)
00:34:28	281358/281358	---M--	200	added ('OK')	image/png	etag:0x8DBD0F6A20A7131	https://github.githubassets.com/assets/projects-beta-banner-mobile-d1fa5b9e56f6.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/projects-beta-banner-mobile-d1fa5b9e56f6.png	(from https://github.githubassets.com/assets/github-19c85be4af9c.css)
00:34:28	139552/139552	---M--	200	added ('OK')	image/png	etag:0x8DBD0F6A207406F	https://github.githubassets.com/assets/projects-beta-banner-d9365bcc4da8.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/projects-beta-banner-d9365bcc4da8.png	(from https://github.githubassets.com/assets/github-19c85be4af9c.css)
00:34:28	302974/302974	---M--	200	added ('OK')	image/png	etag:0x8DBD0F6A20D2D3A	https://github.githubassets.com/assets/projects-beta-banner-dark-fc370172a740.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/projects-beta-banner-dark-fc370172a740.png	(from https://github.githubassets.com/assets/github-19c85be4af9c.css)
00:34:29	3623/3623	---M--	200	added ('OK')	image/png	etag:0x8DBD0F69E8FE378	https://github.githubassets.com/assets/heart-explosion-9235d9b294df.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/heart-explosion-9235d9b294df.png	(from https://github.githubassets.com/assets/github-19c85be4af9c.css)
00:34:29	57367/57367	---M--	200	added ('OK')	image/png	etag:0x8DBD0F69D2D27EB	https://github.githubassets.com/assets/ds-actions-prompt-banner-mobile-e5e057312e9f.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/ds-actions-prompt-banner-mobile-e5e057312e9f.png	(from https://github.githubassets.com/assets/repository-6247ca238fd4.css)
00:34:29	83913/83913	---M--	200	added ('OK')	image/png	etag:0x8DBD0F69D32C6E5	https://github.githubassets.com/assets/ds-actions-prompt-banner-708e9c012f66.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/ds-actions-prompt-banner-708e9c012f66.png	(from https://github.githubassets.com/assets/repository-6247ca238fd4.css)
00:34:30	55400/55400	---M--	200	added ('OK')	image/png	etag:0x8DBD0F69D300ADC	https://github.githubassets.com/assets/ds-actions-prompt-banner-mobile-dark-3f109897c743.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/ds-actions-prompt-banner-mobile-dark-3f109897c743.png	(from https://github.githubassets.com/assets/repository-6247ca238fd4.css)
00:34:30	63913/63913	---M--	200	added ('OK')	image/png	etag:0x8DBD0F69D30CD52	https://github.githubassets.com/assets/ds-actions-prompt-banner-dark-7b6a0129760b.png	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/ds-actions-prompt-banner-dark-7b6a0129760b.png	(from https://github.githubassets.com/assets/repository-6247ca238fd4.css)
00:34:30	558/558	---M-Z	200	added ('OK')	text/plain	etag:W/%22660b3ac6-603%22	https://github.com/robots.txt		(from https://github.com/mebjas/mebjas.github.io/blob/master/assets/research/exposure_fusion/ef.js)
00:34:31	13737/13737	---M-Z	200	added ('OK')	application/javascript	etag:0x8DBFBEDFB30542E	https://github.githubassets.com/assets/vendors-node_modules_primer_behaviors_dist_esm_dimensions_js-node_modules_delegated-events_di-94a48b-793ce2c025bd.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_primer_behaviors_dist_esm_dimensions_js-node_modules_delegated-events_di-94a48b-793ce2c025bd.js	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fblob%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js)
00:34:31	12386/12386	---M-Z	200	added ('OK')	application/javascript	etag:0x8DBD4BAB47FF086	https://github.githubassets.com/assets/vendors-node_modules_virtualized-list_es_index_js-node_modules_github_template-parts_lib_index_js-878844713bc9.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_virtualized-list_es_index_js-node_modules_github_template-parts_lib_index_js-878844713bc9.js	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fblob%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js)
00:34:31	24578/24578	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC4EA7A1577748	https://github.githubassets.com/assets/vendors-node_modules_github_filter-input-element_dist_index_js-node_modules_github_mini-throt-045591-e61dea04624f.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/vendors-node_modules_github_filter-input-element_dist_index_js-node_modules_github_mini-throt-045591-e61dea04624f.js	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fblob%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js)
00:34:31	20198/20198	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC33C6BE7B9575	https://github.githubassets.com/assets/app_assets_modules_github_filter-input_ts-a5bf7ded6592.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/app_assets_modules_github_filter-input_ts-a5bf7ded6592.js	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fblob%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js)
00:34:32	10119/10119	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC4A89F4DA4C2B	https://github.githubassets.com/assets/app_assets_modules_github_ref-selector_ts-2b432e185ab2.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/app_assets_modules_github_ref-selector_ts-2b432e185ab2.js	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fblob%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js)
00:34:32	10983/10983	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC4E7E679138C3	https://github.githubassets.com/assets/app_assets_modules_github_behaviors_details_ts-app_assets_modules_github_onfocus_ts-app_asset-d34eef-a41bf0d2099a.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/app_assets_modules_github_behaviors_details_ts-app_assets_modules_github_onfocus_ts-app_asset-d34eef-a41bf0d2099a.js	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fblob%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js)
00:34:32	128435/128435	---M-Z	200	added ('OK')	application/javascript	etag:0x8DC4EA7A0A73D2B	https://github.githubassets.com/assets/settings-fc753971b087.js	C:/Mes%20Sites%20Web/qr3/github.githubassets.com/assets/settings-fc753971b087.js	(from https://github.com/login?return_to=https%3A%2F%2Fgithub.com%2Fmebjas%2Fmebjas.github.io%2Fblob%2Fmaster%2Fassets%2Fresearch%2Fexposure_fusion%2Fef.js)
